Card Name,Rating - Draftmancer,Rating - AF,Set,Source,Notes
Rama - Vigilant Father,2,B,10,Frank Karsten,
Hans - Brazen Manipulator,2,B,10,Frank Karsten,
Daisy Duck - Paranormal Investigator,2,B,10,Frank Karsten,
Mother Gothel - Underhanded Schemer,1,B-,10,Frank Karsten,
Iago - Stompin' Mad,1,B-,10,Frank Karsten,
Merlin - Completing His Research,1,B-,10,Frank Karsten,
Scrooge McDuck - S.H.U.S.H. Agent,1,B-,10,Frank Karsten,
Diablo - Watchful Raven,1,B-,10,Frank Karsten,
Brooklyn - Second in Command,1,B-,10,Frank Karsten,
Daisy Duck - Ghost Finder,1,B-,10,Frank Karsten,
Cri‐Kee - Good Luck Charm,1,B-,10,Frank Karsten,
Inspector Tezuka - Resolute Officer,1,B-,10,Frank Karsten,
Flash - Records Specialist,1,B-,10,Frank Karsten,
Elsa - Exploring the Unknown,1,B-,10,Frank Karsten,
Flotsam - Slippery as an Eel,1,B-,10,Frank Karsten,
Hermes - Harried Messenger,1,B-,10,Frank Karsten,
Kristoff - Mining the Ruins,1,B-,10,Frank Karsten,
Mickey Mouse - Detective,1,B-,10,Frank Karsten,
Goofy - Ghost Hunter,1,B-,10,Frank Karsten,
Mushu - Braggin' Dragon,1,B-,10,Frank Karsten,
Bellwether - Master Manipulator,1,B-,10,Frank Karsten,
Anna - Making Snow Plans,1,B-,10,Frank Karsten,
Robin Hood - Ephemeral Archer,1,B-,10,Frank Karsten,
The Headless Horseman - Terror of Sleepy Hollow,1,B-,10,Frank Karsten,
Pluto - Steel Champion,1,B-,10,Frank Karsten,
Scrooge McDuck - Cavern Prospector,1,B-,10,Frank Karsten,
Clawhauser - Donut Detective,1,B-,10,Frank Karsten,
Kaa - Secretive Snake,1,B-,10,Frank Karsten,
Prince Charming - Protector of the Realm,1,B-,10,Frank Karsten,
Della's Moon Lullaby,1,B-,10,Frank Karsten,
Junior Woodchuck Guidebook,1,B-,10,Frank Karsten,
The Horseman Strikes!,1,B-,10,Frank Karsten,
"Malicious, Mean, and Scary",1,B-,10,Frank Karsten,
Can't Hold it Back Anymore,1,B-,10,Frank Karsten,
Olaf - Helping Hand,1,C+,10,Frank Karsten,
Gaston - Frightful Bully,1,C+,10,Frank Karsten,
Gurgi - Apple Lover,1,C+,10,Frank Karsten,
Baloo - Laid‐Back Bear,1,C+,10,Frank Karsten,
Ichabod Crane - Scared Out of His Mind,1,C+,10,Frank Karsten,
Hudson - Determined Reader,1,C+,10,Frank Karsten,
Minnie Mouse - Ghost Hunter,1,C+,10,Frank Karsten,
Magica De Spell - Shadowy and Sinister,1,C+,10,Frank Karsten,
Goldie O'Gilt - Cunning Prospector,1,C+,10,Frank Karsten,
Akela - Forest Runner,1,C+,10,Frank Karsten,
Bronx - Ferocious Beast,1,C+,10,Frank Karsten,
Mulan - Standing Her Ground,1,C+,10,Frank Karsten,
Aladdin - Barreling Through,1,C+,10,Frank Karsten,
David Xanatos - Steel Clan Leader,1,C+,10,Frank Karsten,
Zeus - Missing His Spark,1,C+,10,Frank Karsten,
Mrs. Beakley - Former S.H.U.S.H. Agent,1,C+,10,Frank Karsten,
Judy Hopps - Uncovering Clues,1,C+,10,Frank Karsten,
Minnie Mouse - Amethyst Champion,1,C+,10,Frank Karsten,
The Horned King - Wicked Ruler,1,C+,10,Frank Karsten,
Donald Duck - Ghost Hunter,1,C+,10,Frank Karsten,
Webby Vanderquack - Junior Prospector,1,C+,10,Frank Karsten,
Katrina Van Tassel - Rosy‐Cheeked Lass,1,C+,10,Frank Karsten,
Ichabod Crane - Bookish Schoolmaster,1,C+,10,Frank Karsten,
Cinderella - Dream Come True,1,C+,10,Frank Karsten,
Chief Bogo - Calling the Shots,1,C+,10,Frank Karsten,
Baloo - Carefree Bear,1,C+,10,Frank Karsten,
The Headless Horseman - Relentless Spirit,1,C+,10,Frank Karsten,
Magica De Spell - Spiteful Sorceress,1,C+,10,Frank Karsten,
Scuttle - Birdbrained,1,C+,10,Frank Karsten,
Daisy Duck - Sapphire Champion,1,C+,10,Frank Karsten,
Simba - King in the Making,1,C+,10,Frank Karsten,
Castle Wyvern - Above the Clouds,1,C+,10,Frank Karsten,
The Great Illuminary - Abandoned Laboratory,1,C+,10,Frank Karsten,
Higgins - Undercover Officer,1,C,10,Frank Karsten,
The Horned King - Heartless Devil,1,C,10,Frank Karsten,
Nick Wilde - Sly Fox Sleuth,1,C,10,Frank Karsten,
Mowgli - Man Cub,1,C,10,Frank Karsten,
Ares - God of War,1,C,10,Frank Karsten,
Beast - Aggressive Lord,1,C,10,Frank Karsten,
Scrooge McDuck - On the Right Track,1,C,10,Frank Karsten,
Li Shang - Seasoned Strategist,1,C,10,Frank Karsten,
Ariel - Ethereal Voice,1,C,10,Frank Karsten,
Della Duck - Returning Mother,1,C,10,Frank Karsten,
Flintheart Glomgold - Scheming Billionaire,1,C,10,Frank Karsten,
Launchpad - Exceptional Pilot,1,C,10,Frank Karsten,
Donald Duck - Ruby Champion,1,C,10,Frank Karsten,
Brom Bones - Burly Bully,1,C,10,Frank Karsten,
Jasmine - Soothing Princess,1,C,10,Frank Karsten,
Goofy - Emerald Champion,1,C,10,Frank Karsten,
Tinker Bell - Temperamental Fairy,1,C,10,Frank Karsten,
Lady Tremaine - Sinister Socialite,1,C,10,Frank Karsten,
Vladimir - Ceramic Unicorn Fan,1,C,10,Frank Karsten,
Jetsam - Opportunistic Eel,1,C,10,Frank Karsten,
Chef Louis - In Over His Head,1,C,10,Frank Karsten,
Goofy - Galumphing Gumshoe,1,C,10,Frank Karsten,
But I'm Much Faster,1,C,10,Frank Karsten,
Chomp!,1,C,10,Frank Karsten,
Detective's Badge,1,C,10,Frank Karsten,
The Robot Queen,1,C,10,Frank Karsten,
So Be It!,1,C,10,Frank Karsten,
Inkrunner,1,C,10,Frank Karsten,
Putting It All Together,1,C,10,Frank Karsten,
Fragile as a Flower,1,C,10,Frank Karsten,
Ingenious Device,1,C,10,Frank Karsten,
Big Nose - Lovesick Poet,0,C-,10,Frank Karsten,
Webby Vanderquack - Mystery Enthusiast,0,C-,10,Frank Karsten,
Finnick - Tiny Terror,0,C-,10,Frank Karsten,
The Sultan - Playful Monarch,0,C-,10,Frank Karsten,
Emily Quackfaster - Level‐Headed Librarian,0,C-,10,Frank Karsten,
Raksha - Fearless Mother,0,C-,10,Frank Karsten,
Zootopia - Police Headquarters,0,C-,10,Frank Karsten,
Sebastian - Loyal Crab,0,C-,10,Frank Karsten,
White Agony Plains - Golden Lagoon,0,C-,10,Frank Karsten,
Hen Wen - Prophetic Pig,0,C-,10,Frank Karsten,
Pluto - Clever Cluefinder,0,C-,10,Frank Karsten,
Webby Vanderquack - Knowledge Seeker,0,C-,10,Frank Karsten,
Shanti - Village Girl,0,C-,10,Frank Karsten,
Kaa - Suspicious Serpent,0,C-,10,Frank Karsten,
Duckworth - Ghost Butler,0,C-,10,Frank Karsten,
Elisa Maza - Intrepid Investigator,0,C-,10,Frank Karsten,
Judy Hopps - On the Case,0,C-,10,Frank Karsten,
Fergus McDuck - Scrooge's Father,0,C-,10,Frank Karsten,
Basil - Tenacious Mouse,0,C-,10,Frank Karsten,
Mickey Mouse - Amber Champion,0,C-,10,Frank Karsten,
Lena Sabrewing - Mysterious Duck,0,C-,10,Frank Karsten,
The Bitterwood - Underground Forest,0,C-,10,Frank Karsten,
Coldstone - Reincarnated Cyborg,0,C-,10,Frank Karsten,
The Twins - Lost Boys,0,C-,10,Frank Karsten,
Magica De Spell - Conniving Sorceress,0,C-,10,Frank Karsten,
Shere Khan - Fierce and Furious,0,C-,10,Frank Karsten,
Mushu's Rocket,0,C-,10,Frank Karsten,
The Sword of Hercules,0,C-,10,Frank Karsten,
Recovered Page,0,C-,10,Frank Karsten,
Performance Review,0,C-,10,Frank Karsten,
Castle of the Horned King - Bastion of Evil,0,D-,10,Frank Karsten,
Munchings and Crunchings,0,D-,10,Frank Karsten,
The Horned King - Triumphant Ghoul,0,D-,10,Frank Karsten,
Duckburg - Funso's Funzone,0,D-,10,Frank Karsten,
Nana - Canine Caregiver,0,D-,10,Frank Karsten,
Sleepy Hollow - The Bridge,0,D-,10,Frank Karsten,
Illuminary Tunnels - Linked Caverns,0,D-,10,Frank Karsten,
Gazelle - Ballad Singer,0,D-,10,Frank Karsten,
The Headless Horseman - Cursed Rider,0,D-,10,Frank Karsten,
Ink Amplifier,0,D-,10,Frank Karsten,
Search for Clues,0,D-,10,Frank Karsten,
Ghostly Tale,0,D-,10,Frank Karsten,
Might Solve a Mystery,0,D-,10,Frank Karsten,
Trust In Me,0,D-,10,Frank Karsten,
Spooky Sight,0,D-,10,Frank Karsten,
Swooping Strike,0,D-,10,Frank Karsten,
Get to Safety!,0,D-,10,Frank Karsten,
Hen Wen's Visions,0,D-,10,Frank Karsten,
Enigmatic Inkcaster,0,D-,10,Frank Karsten,
Blessed Bagpipes,0,D-,10,Frank Karsten,
"Next Stop, Olympus",0,D-,10,Frank Karsten,
Promising Lead,0,D-,10,Frank Karsten,
Fairy Godmother's Wand,0,D-,10,Frank Karsten,
The Game's Afoot!,0,D-,10,Frank Karsten,
Or Rewrite History!,0,D-,10,Frank Karsten,
Webby's Diary,0,D-,10,Frank Karsten,
The Black Cauldron,0,D-,10,Frank Karsten,
Begone!,0,D-,10,Frank Karsten,
Grimorum Arcanorum,0,D-,10,Frank Karsten,
Potion of Malice,0,D-,10,Frank Karsten,
Inscrutable Map,0,D-,10,Frank Karsten,
Time to Go!,0,D-,10,Frank Karsten,
